terminal_spot,pnl,base_value
106.58167079082179,-116.94421470032358,-71.04718852668458
105.42889931550097,-106.67827370583541,-71.04718852668458
129.5317921054431,-349.42792257513736,-71.04718852668458
108.48237220285044,-134.2280437058992,-71.04718852668458
91.64301325194526,1.4196904039149274,-71.04718852668458
126.60959090057406,-317.4312917329752,-71.04718852668458
91.82122932699912,0.21570123306757694,-71.04718852668458
107.02334869518964,-120.92147528485827,-71.04718852668458
106.58665964422258,-116.98900431405508,-71.04718852668458
92.15597721756588,-2.060762022665884,-71.04718852668458
113.00418462852984,-177.01360730380523,-71.04718852668458
102.93825545059406,-85.08502628964067,-71.04718852668458
104.9542351718953,-102.50026279301687,-71.04718852668458
93.85665291487247,-13.924103076109233,-71.04718852668458
112.06887701216995,-167.98099822201488,-71.04718852668458
92.31129241774832,-3.123600370748946,-71.04718852668458
85.01733227468823,42.08837576088261,-71.04718852668458
113.30624043765538,-179.9500881864044,-71.04718852668458
95.97520923106326,-29.380106154704677,-71.04718852668458
100.1060969143106,-61.562453954238094,-71.04718852668458
118.47510617356723,-231.57913398356726,-71.04718852668458
110.41216611143724,-152.21103801414012,-71.04718852668458
105.53685282452105,-107.6325180770624,-71.04718852668458
109.7551720268031,-146.04104907251548,-71.04718852668458
93.42204684818992,-10.84557235239076,-71.04718852668458
106.68187574572403,-117.8444392067583,-71.04718852668458
110.14965592959057,-149.73992558237563,-71.04718852668458
106.70419538100637,-118.04512419105683,-71.04718852668458
97.90951530017249,-44.122965983492364,-71.04718852668458
71.26580263795982,99.11066530109635,-71.04718852668458
104.82587056365966,-101.37538864917326,-71.04718852668458
100.74983629824492,-66.80881663067765,-71.04718852668458
96.46837422410015,-33.08275658836155,-71.04718852668458
106.92131984285305,-120.00058448610224,-71.04718852668458
102.12126608176611,-78.1836795270039,-71.04718852668458
101.55757056100157,-73.47607058908011,-71.04718852668458
87.30000557444174,28.99852804942207,-71.04718852668458
87.4901311410646,27.86370076367325,-71.04718852668458
103.08546996153147,-86.33832902027797,-71.04718852668458
100.39985146456539,-63.9490343434378,-71.04718852668458
100.96559713114648,-68.58063774491995,-71.04718852668458
101.21500033987148,-70.63704175238604,-71.04718852668458
103.46430160209832,-89.57700916064522,-71.04718852668458
100.04057048081197,-61.03181055773254,-71.04718852668458
101.13798002909475,-70.00103794015115,-71.04718852668458
102.03352597926434,-77.44800834713135,-71.04718852668458
108.38146320959592,-133.29955815465877,-71.04718852668458
95.22142749906038,-23.796471166082398,-71.04718852668458
107.00087902867838,-120.71855925954645,-71.04718852668458
105.5716189572075,-107.94014634283391,-71.04718852668458
100.66430488693541,-66.10829020993168,-71.04718852668458
95.55985123007733,-26.291948013442465,-71.04718852668458
103.07256967963131,-86.22838524823936,-71.04718852668458
107.74757253075748,-127.4945960853434,-71.04718852668458
90.55700217697525,8.6356244116715,-71.04718852668458
100.27472535129773,-62.930920915722,-71.04718852668458
100.2980852567433,-63.12082035387269,-71.04718852668458
93.97899219634432,-14.796427921247016,-71.04718852668458
94.33275828313981,-17.333003573401342,-71.04718852668458
86.77292565709939,32.10902159351547,-71.04718852668458
90.32877734736925,10.125401642346276,-71.04718852668458
86.87932654189026,31.485332535330734,-71.04718852668458
94.355725254297,-17.49840294412617,-71.04718852668458
94.83555873625531,-20.973981660613475,-71.04718852668458
94.9946748160984,-22.13489788875782,-71.04718852668458
103.09754840179546,-86.44128908119814,-71.04718852668458
98.05503736155491,-45.25573472814477,-71.04718852668458
93.41028933140369,-10.762731399223199,-71.04718852668458
93.46917093472604,-11.177833619931135,-71.04718852668458
90.0992462708111,11.614287835383323,-71.04718852668458
97.97946107202921,-44.66702931588884,-71.04718852668458
97.82248752643167,-43.44708527237074,-71.04718852668458
115.3335371966505,-199.8963119023952,-71.04718852668458
114.41903437292586,-190.84820122245156,-71.04718852668458
113.84354703033395,-185.19661814991332,-71.04718852668458
120.14874962201962,-248.8158075224813,-71.04718852668458
89.4108645076373,16.02257515905609,-71.04718852668458
105.91856625931175,-111.01852102480467,-71.04718852668458
106.75806880705603,-118.52977568398336,-71.04718852668458
