trade_id,instrument_id,trade_side,quantity,trade_price,fair_value,bid,ask,half_spread,spread_capture,inventory_after,cash_after,order_flow_toxicity
122,3,customer_sell,2.0,8.542131407925568,10.221397144073848,8.542131407925568,11.454910060593198,1.4563893263338155,3.3585314722965585,30.0,338.90110618127426,0.3549429257928599
123,4,customer_buy,4.0,10.864239042951155,10.06831736088072,9.511872263571266,10.864239042951155,0.6761833896899452,3.1836867282817423,-19.0,382.3580623530789,0.17556472629998449
124,0,customer_buy,1.0,3.8865860813045585,2.2430598880319828,0.6547211366987598,3.8865860813045585,1.6159324723028994,1.6435261932725758,-37.0,386.24464843438346,0.4375727047011713
125,3,customer_buy,3.0,11.570583004713443,10.221397144073848,8.394618976688973,11.570583004713443,1.5879820140122345,4.047557581918786,27.0,420.9563974485238,0.539835504257282
126,0,customer_sell,5.0,0.6116730938537409,2.2430598880319828,0.6116730938537409,3.9311671086478923,1.6597470073970757,8.15693397089121,-32.0,417.89803197925505,0.4439093032817443
127,1,customer_sell,3.0,8.927644513681022,9.743651068114971,8.927644513681022,10.365233395859066,0.7187944410890229,2.4480196633018476,12.0,391.115098438212,0.37441105691269094
128,3,customer_buy,1.0,11.346056008704924,10.221397144073848,8.666905203372018,11.346056008704924,1.339575402666453,1.1246588646310762,26.0,402.4611544469169,0.04066316698677728
129,4,customer_sell,1.0,9.322682163322668,10.06831736088072,9.322682163322668,11.117289565802682,0.8973037012400075,0.7456351975580517,-18.0,393.13847228359424,0.5506539805113654
130,1,customer_buy,1.0,10.471531657051477,9.743651068114971,8.756538176925327,10.471531657051477,0.8574967400630753,0.7278805889365056,11.0,403.6100039406457,0.22417614896554441
131,1,customer_buy,5.0,10.419278842900104,9.743651068114971,8.830393682931126,10.419278842900104,0.7944425799844892,3.3781388739256624,6.0,455.7063981551462,0.1975318518736747
132,4,customer_sell,3.0,9.367215867939976,10.06831736088072,9.367215867939976,11.056790755534642,0.844787443797333,2.1033044788222313,-15.0,427.6047505513263,0.46908196416929615
133,3,customer_buy,4.0,11.350264078611522,10.221397144073848,8.678616877023595,11.350264078611522,1.3358236007939635,4.515467738150697,22.0,473.00580686577234,0.21799753099135458
134,3,customer_sell,2.0,8.859274210461578,10.221397144073848,8.859274210461578,11.233285719406243,1.1870057544723336,2.724245867224539,24.0,455.28725844484916,0.34550263867185355
135,2,customer_sell,5.0,8.010935090879208,9.413403383853016,8.010935090879208,11.338879870143359,1.6639723896320762,7.0123414648690385,-24.0,415.2325829904531,0.5240414154902422
136,4,customer_sell,5.0,9.457035443154627,10.06831736088072,9.457035443154627,10.919075863367794,0.7310202101065831,3.056409588630462,-10.0,367.94740577467996,0.41763020071447504
137,3,customer_sell,3.0,8.82117540153416,10.221397144073848,8.82117540153416,11.23954504121731,1.209184819841574,4.20066522761906,27.0,341.4838795700775,0.05464541604327404
138,2,customer_sell,5.0,8.320363943159672,9.413403383853016,8.320363943159672,10.939277191429008,1.309456624134668,5.465197203466721,-19.0,299.88205985427913,0.01862416271919709
139,3,customer_sell,2.0,8.62048429791349,10.221397144073848,8.62048429791349,11.392476914163451,1.3859963081249795,3.201825692320714,29.0,282.64109125845215,0.2425094825766637
140,2,customer_buy,2.0,10.72230696011417,9.413403383853016,8.447160348040628,10.72230696011417,1.137573306036771,2.617807152522307,-21.0,304.0857051786805,0.3754877802361221
141,3,customer_buy,5.0,11.460728522158712,10.221397144073848,8.520393202801879,11.460728522158712,1.4701676596784168,6.1966568904243235,24.0,361.3893477894741,0.2212056957907609
142,0,customer_sell,3.0,0.8354503595632881,2.2430598880319828,0.8354503595632881,3.6997249204467684,1.4321372804417403,4.222828585406084,-29.0,358.8829967107842,0.2430714374106676
143,4,customer_buy,2.0,10.65433027283238,10.06831736088072,9.64195550543638,10.65433027283238,0.5061873836979999,1.172025823903322,-12.0,380.19165725644893,0.17640266632730603
144,2,customer_sell,4.0,8.392069012041285,9.413403383853016,8.392069012041285,10.813467826687065,1.2106994073228903,4.085337487246925,-17.0,346.6233812082838,0.25338794940804577
145,2,customer_buy,4.0,10.529161773108441,9.413403383853016,8.6042360044728,10.529161773108441,0.9624628843178209,4.463033557021703,-21.0,388.74002830071754,0.016078822069106536
146,4,customer_sell,4.0,9.506502672332873,10.06831736088072,9.506502672332873,10.821713317237352,0.6576053224522388,2.2472587541913853,-8.0,350.71401761138605,0.5443052818291556
147,1,customer_sell,4.0,9.084617648550006,9.743651068114971,9.084617648550006,10.273068336553367,0.5942253440016801,2.63613367825986,10.0,314.375547017186,0.589112795792598
148,0,customer_sell,4.0,0.9565188983657995,2.2430598880319828,0.9565188983657995,3.5740574281493114,1.308769264891756,5.146163958664733,-25.0,310.5494714237228,0.3840730177089843
149,0,customer_sell,5.0,1.138517360304901,2.2430598880319828,1.138517360304901,3.3859270282169485,1.1237048339560236,5.522712638635409,-20.0,304.8568846221983,0.16442278946671554
